farm_id,code,add_code,addr1,addr2,addr3,f.add_code,f.addr1,f.addr2,f.addr3,p1.age,p1.sex,toddler,kinder,elem,middle,high,parents,child,teenager,age_c,index7
대구광역시_3_0_1_0,496321,2771031000,대구광역시,달성군,가창면,2726062000,대구광역시,대구광역시,상동,58,1,0,0,0,0,1,0,0,1,3,6
대구광역시_3_0_1_0,486796,4772032000,경상북도,군위군,효령면,2726063000,대구광역시,대구광역시,파동,52,1,0,0,0,0,1,0,0,1,3,6
대구광역시_3_0_1_0,340505,4482532000,충청남도,태안군,남면,2729061500,대구광역시,대구광역시,진천동,59,1,0,0,0,0,1,0,0,1,3,6
대구광역시_3_0_1_0,513933,4888025000,경상남도,거창군,거창읍,2771025000,대구광역시,대구광역시,화원읍,55,1,0,0,0,0,1,0,0,1,3,6
대구광역시_3_0_1_0,441157,4773031000,경상북도,의성군,단촌면,2714072000,대구광역시,대구광역시,안심1동,59,1,0,0,0,0,1,0,0,1,3,6
대구광역시_3_0_1_0,424894,4717025000,경상북도,안동시,풍산읍,2726068000,대구광역시,대구광역시,고산2동,56,1,0,0,0,0,1,0,0,1,3,6
대구광역시_3_0_1_0,520400,4775037000,경상북도,청송군,진보면,2771025000,대구광역시,대구광역시,화원읍,52,1,0,0,0,0,1,0,0,1,3,6
대구광역시_3_0_1_0,428937,2771025000,대구광역시,달성군,화원읍,2771025000,대구광역시,대구광역시,화원읍,50,1,0,0,0,1,1,0,0,1,3,6
대구광역시_3_0_1_0,441711,4723033000,경상북도,영천시,화산면,2729057700,대구광역시,대구광역시,이곡2동,53,1,0,0,0,0,1,0,0,1,3,6
대구광역시_3_0_1_0,488294,4784039000,경상북도,성주군,월항면,2771025600,대구광역시,대구광역시,다사읍,59,1,0,0,0,0,1,0,0,1,3,6
대구광역시_3_0_1_0,413365,4773039000,경상북도,의성군,비안면,2720051500,대구광역시,대구광역시,이천동,50,1,0,0,0,0,1,0,0,1,3,6
대구광역시_3_0_1_0,450184,4874032000,경상남도,창녕군,성산면,2771037000,대구광역시,대구광역시,유가면,57,1,0,0,0,0,1,0,0,1,3,6
대구광역시_3_0_1_0,387142,4888036000,경상남도,거창군,마리면,2723072500,대구광역시,대구광역시,태전1동,55,1,0,0,0,0,1,0,0,1,3,6
대구광역시_3_0_1_0,397882,4777034000,경상북도,영덕군,지품면,2729056800,대구광역시,대구광역시,장기동,58,1,0,0,0,0,1,0,0,1,3,6
대구광역시_3_0_1_0,435110,4728037000,경상북도,문경시,농암면,2726069000,대구광역시,대구광역시,고산3동,54,1,0,0,0,0,1,0,0,1,3,6
대구광역시_3_0_1_0,467027,2771025000,대구광역시,달성군,화원읍,2723077000,대구광역시,대구광역시,읍내동,54,1,0,0,0,0,1,0,0,1,3,6
대구광역시_3_0_1_1,511915,2771031000,대구광역시,달성군,가창면,2726057000,대구광역시,대구광역시,수성1가동,54,1,0,0,0,0,1,1,0,1,3,3
대구광역시_3_0_1_1,466358,4793025300,경상북도,울진군,평해읍,2723077000,대구광역시,대구광역시,읍내동,55,1,0,0,0,0,1,1,0,1,3,3
대구광역시_3_0_1_1,490103,2771025000,대구광역시,달성군,화원읍,2771025000,대구광역시,대구광역시,화원읍,54,1,0,0,0,0,1,1,0,1,3,3
대구광역시_3_1_0_0,497806,2771026500,대구광역시,달성군,현풍읍,2771038000,대구광역시,대구광역시,구지면,58,1,0,0,1,0,0,0,1,0,3,3
대구광역시_3_1_1_0,408815,4728034000,경상북도,문경시,산북면,2723075000,대구광역시,대구광역시,관음동,50,1,1,0,0,0,1,0,1,1,3,3
대구광역시_3_1_1_0,457447,4773044000,경상북도,의성군,다인면,2711059500,대구광역시,대구광역시,대신동,51,1,0,0,1,0,1,0,1,1,3,3
대구광역시_4_0_0_0,368879,4784036000,경상북도,성주군,대가면,2729055500,대구광역시,대구광역시,감삼동,71,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,414112,4790035000,경상북도,예천군,보문면,2723075000,대구광역시,대구광역시,관음동,65,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,502586,4888040000,경상남도,거창군,가조면,2711057500,대구광역시,대구광역시,성내2동,61,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,417300,4874033000,경상남도,창녕군,대합면,2720054000,대구광역시,대구광역시,봉덕2동,62,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,353752,4773037000,경상북도,의성군,금성면,2720064000,대구광역시,대구광역시,대명9동,63,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,471485,4711335000,경상북도,포항시,죽장면,2714062000,대구광역시,대구광역시,불로.봉무동,70,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,403239,4773035000,경상북도,의성군,춘산면,2726069000,대구광역시,대구광역시,고산3동,65,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,506001,4773046000,경상북도,의성군,안평면,2714065500,대구광역시,대구광역시,동촌동,60,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,519162,4772034000,경상북도,군위군,우보면,2714058000,대구광역시,대구광역시,신천4동,65,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,350153,4777032000,경상북도,영덕군,남정면,2726060200,대구광역시,대구광역시,황금2동,76,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,396681,4775036000,경상북도,청송군,파천면,2720053000,대구광역시,대구광역시,봉덕1동,62,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,560283,4776032000,경상북도,영양군,청기면,2714059000,대구광역시,대구광역시,효목1동,60,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,344095,4573032000,전라북도,무주군,설천면,2720057100,대구광역시,대구광역시,대명2동,75,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,391506,4715042000,경상북도,김천시,지례면,2726060200,대구광역시,대구광역시,황금2동,63,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,501102,4784035000,경상북도,성주군,금수면,2720054000,대구광역시,대구광역시,봉덕2동,69,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,515642,4784038000,경상북도,성주군,초전면,2714064000,대구광역시,대구광역시,지저동,67,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,544038,4773046000,경상북도,의성군,안평면,2711051700,대구광역시,대구광역시,동인동,63,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,517192,4729033000,경상북도,경산시,자인면,2726069000,대구광역시,대구광역시,고산3동,61,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,493884,4782025000,경상북도,청도군,화양읍,2714057000,대구광역시,대구광역시,신천3동,73,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,492829,4783031000,경상북도,고령군,덕곡면,2714072000,대구광역시,대구광역시,안심1동,64,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,545337,4783031000,경상북도,고령군,덕곡면,2771025000,대구광역시,대구광역시,화원읍,60,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,422034,4784037000,경상북도,성주군,벽진면,2720064000,대구광역시,대구광역시,대명9동,61,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,414334,4888031000,경상남도,거창군,주상면,2729057600,대구광역시,대구광역시,이곡1동,64,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,410001,4773046000,경상북도,의성군,안평면,2723073500,대구광역시,대구광역시,태전2동,63,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,542860,4729034000,경상북도,경산시,용성면,2726067000,대구광역시,대구광역시,고산1동,64,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,462102,4717034000,경상북도,안동시,풍천면,2726068000,대구광역시,대구광역시,고산2동,78,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,511104,4777033000,경상북도,영덕군,달산면,2729057200,대구광역시,대구광역시,용산2동,62,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,491936,4777033000,경상북도,영덕군,달산면,2729057200,대구광역시,대구광역시,용산2동,62,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,534800,4784038000,경상북도,성주군,초전면,2723067200,대구광역시,대구광역시,복현2동,65,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,359637,4793040000,경상북도,울진군,매화면,2723063100,대구광역시,대구광역시,산격4동,71,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,522268,4777038000,경상북도,영덕군,창수면,2720055000,대구광역시,대구광역시,봉덕3동,69,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,486271,4889033000,경상남도,합천군,가야면,2729062800,대구광역시,대구광역시,도원동,67,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,496953,4773039000,경상북도,의성군,비안면,2717065000,대구광역시,대구광역시,평리4동,63,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,510138,4773043000,경상북도,의성군,안계면,2723073500,대구광역시,대구광역시,태전2동,66,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,396346,4872040000,경상남도,의령군,봉수면,2771036000,대구광역시,대구광역시,현풍면,69,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,549725,4783037000,경상북도,고령군,쌍림면,2729056300,대구광역시,대구광역시,죽전동,66,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,437679,4889036000,경상남도,합천군,초계면,2717067500,대구광역시,대구광역시,상중이동,62,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,543889,4773040000,경상북도,의성군,구천면,2723061000,대구광역시,대구광역시,산격1동,68,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,523895,4784038000,경상북도,성주군,초전면,2714064000,대구광역시,대구광역시,지저동,67,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,529316,4817033000,경상남도,진주시,금곡면,2729057600,대구광역시,대구광역시,이곡1동,70,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,435453,4782035000,경상북도,청도군,운문면,2714072000,대구광역시,대구광역시,안심1동,68,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,532944,4773046000,경상북도,의성군,안평면,2729062800,대구광역시,대구광역시,도원동,60,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,494965,4784033000,경상북도,성주군,수륜면,2720054000,대구광역시,대구광역시,봉덕2동,64,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,448063,4775033000,경상북도,청송군,현동면,2711051700,대구광역시,대구광역시,동인동,65,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,484958,4721039000,경상북도,영주시,부석면,2714072000,대구광역시,대구광역시,안심1동,63,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,454004,4889040000,경상남도,합천군,적중면,2720060000,대구광역시,대구광역시,대명5동,62,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,444252,4784032000,경상북도,성주군,용암면,2717065000,대구광역시,대구광역시,평리4동,64,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,532882,4790041000,경상북도,예천군,풍양면,2720051500,대구광역시,대구광역시,이천동,63,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,506784,4773035000,경상북도,의성군,춘산면,2726069000,대구광역시,대구광역시,고산3동,65,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,505907,4888040000,경상남도,거창군,가조면,2726060200,대구광역시,대구광역시,황금2동,73,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,518735,4783036000,경상북도,고령군,우곡면,2720064000,대구광역시,대구광역시,대명9동,61,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,479516,4783031000,경상북도,고령군,덕곡면,2720058600,대구광역시,대구광역시,대명3동,69,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,531470,4715044000,경상북도,김천시,대덕면,2729062500,대구광역시,대구광역시,상인2동,61,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,485710,4889025000,경상남도,합천군,합천읍,2729061500,대구광역시,대구광역시,진천동,71,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,480312,4889035000,경상남도,합천군,율곡면,2729061500,대구광역시,대구광역시,진천동,64,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,409277,4889033000,경상남도,합천군,가야면,2729062600,대구광역시,대구광역시,상인3동,66,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,491546,4783036000,경상북도,고령군,우곡면,2720064000,대구광역시,대구광역시,대명9동,61,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,488705,4723037000,경상북도,영천시,임고면,2714060000,대구광역시,대구광역시,효목2동,62,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,357153,4717034000,경상북도,안동시,풍천면,2726062000,대구광역시,대구광역시,상동,69,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,421522,4888035000,경상남도,거창군,위천면,2726059000,대구광역시,대구광역시,수성4가동,61,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,534684,4773037000,경상북도,의성군,금성면,2723075000,대구광역시,대구광역시,관음동,61,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,396563,4773044000,경상북도,의성군,다인면,2729062500,대구광역시,대구광역시,상인2동,67,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,498567,4725039000,경상북도,상주시,모서면,2726062000,대구광역시,대구광역시,상동,73,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,488479,4783037000,경상북도,고령군,쌍림면,2729061500,대구광역시,대구광역시,진천동,67,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,495105,4782033000,경상북도,청도군,각북면,2726059000,대구광역시,대구광역시,수성4가동,66,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,432553,4723038000,경상북도,영천시,고경면,2723052600,대구광역시,대구광역시,칠성동,63,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,557448,4790042000,경상북도,예천군,효자면,2729061500,대구광역시,대구광역시,진천동,62,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,558461,4874031000,경상남도,창녕군,고암면,2729057700,대구광역시,대구광역시,이곡2동,60,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,471995,4715044000,경상북도,김천시,대덕면,2723068000,대구광역시,대구광역시,검단동,62,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,420171,4888033000,경상남도,거창군,고제면,2729057600,대구광역시,대구광역시,이곡1동,73,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,521242,4773046000,경상북도,의성군,안평면,2714065500,대구광역시,대구광역시,동촌동,60,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,493739,4792032000,경상북도,봉화군,봉성면,2714065500,대구광역시,대구광역시,동촌동,64,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,530846,4775034000,경상북도,청송군,현서면,2726069000,대구광역시,대구광역시,고산3동,62,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,490702,4715044000,경상북도,김천시,대덕면,2729062500,대구광역시,대구광역시,상인2동,61,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,454444,4775036000,경상북도,청송군,파천면,2723075000,대구광역시,대구광역시,관음동,71,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,478050,4773046000,경상북도,의성군,안평면,2717067500,대구광역시,대구광역시,상중이동,67,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,519047,4784036000,경상북도,성주군,대가면,2714072000,대구광역시,대구광역시,안심1동,62,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,417090,4784035000,경상북도,성주군,금수면,2726056000,대구광역시,대구광역시,만촌2동,63,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,402067,4782031000,경상북도,청도군,각남면,2723061000,대구광역시,대구광역시,산격1동,67,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,530350,4773039000,경상북도,의성군,비안면,2723072500,대구광역시,대구광역시,태전1동,63,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,465563,4784033000,경상북도,성주군,수륜면,2729062500,대구광역시,대구광역시,상인2동,66,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,548407,4889036000,경상남도,합천군,초계면,2717067500,대구광역시,대구광역시,상중이동,62,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,527634,4889038000,경상남도,합천군,덕곡면,2720058600,대구광역시,대구광역시,대명3동,62,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,535155,4723035000,경상북도,영천시,화남면,2726066200,대구광역시,대구광역시,범물2동,62,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,459737,4888041000,경상남도,거창군,가북면,2711054500,대구광역시,대구광역시,삼덕동,67,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,548994,4784036000,경상북도,성주군,대가면,2729060100,대구광역시,대구광역시,월성1동,60,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,541664,4772034000,경상북도,군위군,우보면,2723075000,대구광역시,대구광역시,관음동,65,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,404166,4885036000,경상남도,하동군,금남면,2771025000,대구광역시,대구광역시,화원읍,64,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,508760,4777035000,경상북도,영덕군,축산면,2771038000,대구광역시,대구광역시,구지면,73,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,394948,4775032000,경상북도,청송군,부남면,2729060200,대구광역시,대구광역시,월성2동,67,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,341902,2771033000,대구광역시,달성군,하빈면,2723073500,대구광역시,대구광역시,태전2동,61,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,477722,4784034000,경상북도,성주군,가천면,2726063000,대구광역시,대구광역시,파동,70,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,477228,4773043000,경상북도,의성군,안계면,2723073500,대구광역시,대구광역시,태전2동,66,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,484631,4773038000,경상북도,의성군,봉양면,2726054000,대구광역시,대구광역시,범어4동,62,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,448287,4773034000,경상북도,의성군,사곡면,2723052600,대구광역시,대구광역시,칠성동,60,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,487413,4889040000,경상남도,합천군,적중면,2771025700,대구광역시,대구광역시,다사읍서재출장소,62,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,464592,4889039000,경상남도,합천군,청덕면,2729061500,대구광역시,대구광역시,진천동,63,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,438978,4889031000,경상남도,합천군,봉산면,2771037000,대구광역시,대구광역시,유가면,64,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,466559,4783031000,경상북도,고령군,덕곡면,2720065000,대구광역시,대구광역시,대명10동,77,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,551692,4376033000,충청북도,괴산군,연풍면,2723078000,대구광역시,대구광역시,동천동,63,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,541248,4573032000,전라북도,무주군,설천면,2714068500,대구광역시,대구광역시,해안동,64,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,524857,4573032000,전라북도,무주군,설천면,2714068500,대구광역시,대구광역시,해안동,64,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,428188,4775034000,경상북도,청송군,현서면,2726069000,대구광역시,대구광역시,고산3동,62,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,519828,2771038000,대구광역시,달성군,구지면,2771025900,대구광역시,대구광역시,유가읍,71,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,357803,4725046000,경상북도,상주시,이안면,2717066100,대구광역시,대구광역시,평리6동,69,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,405845,4824035000,경상남도,사천시,곤양면,2726062000,대구광역시,대구광역시,상동,64,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,411815,4784035000,경상북도,성주군,금수면,2726056000,대구광역시,대구광역시,만촌2동,63,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,369345,4889040000,경상남도,합천군,적중면,2720058600,대구광역시,대구광역시,대명3동,65,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,438550,4785037000,경상북도,칠곡군,기산면,2723077000,대구광역시,대구광역시,읍내동,65,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,489937,4775033000,경상북도,청송군,현동면,2729062800,대구광역시,대구광역시,도원동,68,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,433593,4773034000,경상북도,의성군,사곡면,2723052600,대구광역시,대구광역시,칠성동,60,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,493505,4783032000,경상북도,고령군,운수면,2729051500,대구광역시,대구광역시,성당동,73,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,503383,4777038000,경상북도,영덕군,창수면,2720055000,대구광역시,대구광역시,봉덕3동,69,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,526317,4723039000,경상북도,영천시,북안면,2726052000,대구광역시,대구광역시,범어2동,71,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,443003,4793025000,경상북도,울진군,울진읍,2720056000,대구광역시,대구광역시,대명1동,71,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,369335,4711135000,경상북도,포항시,호미곶면,2714068500,대구광역시,대구광역시,해안동,64,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,522400,4790039000,경상북도,예천군,개포면,2723057000,대구광역시,대구광역시,침산3동,61,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,453953,4773042000,경상북도,의성군,단북면,2720061000,대구광역시,대구광역시,대명6동,70,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,493877,4721036000,경상북도,영주시,봉현면,2729060100,대구광역시,대구광역시,월성1동,62,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,545462,2771026200,대구광역시,달성군,옥포읍,2771026200,대구광역시,대구광역시,옥포읍,67,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,428853,4772034000,경상북도,군위군,우보면,2720053000,대구광역시,대구광역시,봉덕1동,63,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,430836,4723034000,경상북도,영천시,화북면,2714053000,대구광역시,대구광역시,신암3동,69,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,394185,4777038000,경상북도,영덕군,창수면,2726057000,대구광역시,대구광역시,수성1가동,62,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,486227,4723038000,경상북도,영천시,고경면,2723072500,대구광역시,대구광역시,태전1동,64,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,424529,4717035000,경상북도,안동시,일직면,2723063000,대구광역시,대구광역시,산격3동,64,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,547577,4772036000,경상북도,군위군,산성면,2717067500,대구광역시,대구광역시,상중이동,60,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,348825,4682043000,전라남도,해남군,화원면,2720057100,대구광역시,대구광역시,대명2동,61,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,512722,4723031000,경상북도,영천시,청통면,2729057600,대구광역시,대구광역시,이곡1동,67,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,509672,4783037000,경상북도,고령군,쌍림면,2729061500,대구광역시,대구광역시,진천동,67,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,526359,4777037000,경상북도,영덕군,병곡면,2723073500,대구광역시,대구광역시,태전2동,79,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,559788,4784036000,경상북도,성주군,대가면,2729060100,대구광역시,대구광역시,월성1동,60,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,488651,4793025000,경상북도,울진군,울진읍,2729062800,대구광역시,대구광역시,도원동,68,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,454229,4773041000,경상북도,의성군,단밀면,2723072500,대구광역시,대구광역시,태전1동,60,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,481058,4717035000,경상북도,안동시,일직면,2723063000,대구광역시,대구광역시,산격3동,64,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,397718,4773032000,경상북도,의성군,점곡면,2723072500,대구광역시,대구광역시,태전1동,72,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,465996,4790039000,경상북도,예천군,개포면,2726055000,대구광역시,대구광역시,만촌1동,64,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,415416,4725036000,경상북도,상주시,외남면,2714076000,대구광역시,대구광역시,공산동,66,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,492762,4793036000,경상북도,울진군,온정면,2726052000,대구광역시,대구광역시,범어2동,67,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,550328,4889033000,경상남도,합천군,가야면,2729062800,대구광역시,대구광역시,도원동,67,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,404198,4728031000,경상북도,문경시,영순면,2723077000,대구광역시,대구광역시,읍내동,66,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,524868,4715041000,경상북도,김천시,구성면,2711057500,대구광역시,대구광역시,성내2동,67,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,504481,4783031000,경상북도,고령군,덕곡면,2729063000,대구광역시,대구광역시,송현1동,62,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,554737,4773046000,경상북도,의성군,안평면,2729062800,대구광역시,대구광역시,도원동,66,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,532666,4784039000,경상북도,성주군,월항면,2729061500,대구광역시,대구광역시,진천동,62,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,467931,4783025300,경상북도,고령군,대가야읍,2714074500,대구광역시,대구광역시,안심3.4동,69,2,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,552526,4773035000,경상북도,의성군,춘산면,2726069000,대구광역시,대구광역시,고산3동,65,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_0_0,516425,4783031000,경상북도,고령군,덕곡면,2729063000,대구광역시,대구광역시,송현1동,62,1,0,0,0,0,0,0,0,0,4,6
대구광역시_4_0_1_0,495610,4777032000,경상북도,영덕군,남정면,2723067200,대구광역시,대구광역시,복현2동,63,1,0,0,0,0,1,0,0,1,4,6
